"","cata","title","date","year","time","re","fw"
"3732","公告"," 水桶","8/13",2014,2014-08-13,FALSE,FALSE
"3733","公告"," 今日水桶","8/13",2014,2014-08-13,FALSE,FALSE
"3734","爆卦"," 壹電視徐弘庭和潘建志吵起來了!!!","8/13",2014,2014-08-13,TRUE,FALSE
"3735","新聞"," 被叫神豬10年 連勝文：很受傷、默默","8/13",2014,2014-08-13,TRUE,FALSE
"3736","新聞"," 國民黨六縣市參選人開支票 馬英九掛保證","8/13",2014,2014-08-13,TRUE,FALSE
"3737","問卦"," 有沒有旋轉門到底幹嘛的八卦?","8/13",2014,2014-08-13,TRUE,FALSE
"3738","公告"," 水桶","8/13",2014,2014-08-13,FALSE,FALSE
"3739","爆卦"," 壹電視徐弘庭和潘建志吵起來了!!!","8/13",2014,2014-08-13,TRUE,FALSE
"3740","公告"," 水桶","8/13",2014,2014-08-13,FALSE,FALSE
"3741","公告"," 今日水桶","8/14",2014,2014-08-14,FALSE,FALSE
"3742","活動"," ptt鄉民有約  徵求鄉民用語","8/14",2014,2014-08-14,FALSE,FALSE
"3743","公告"," 水桶","8/14",2014,2014-08-14,FALSE,FALSE
"3744","公告"," 今日水桶","8/15",2014,2014-08-15,FALSE,FALSE
"3745","爆卦"," 大連王朝 第一代 連橫","8/15",2014,2014-08-15,FALSE,FALSE
"3746","公告"," 水桶名單","8/16",2014,2014-08-16,FALSE,FALSE
"3747","爆卦"," 連勝文老悲連戰二億煙幕彈","8/16",2014,2014-08-16,FALSE,FALSE
"3748","公告"," 八卦板板規(2014.08.16)","8/16",2014,2014-08-16,FALSE,FALSE
"3749","公告"," 水桶","8/16",2014,2014-08-16,FALSE,FALSE
"3750","公告"," 水桶","8/17",2014,2014-08-17,FALSE,FALSE
"3751","公告"," 今日水桶","8/17",2014,2014-08-17,FALSE,FALSE
"3752","公告"," 今日水桶","8/17",2014,2014-08-17,FALSE,FALSE
"3753","公告"," 水桶","8/17",2014,2014-08-17,FALSE,FALSE
"3754","公告"," 今日水桶","8/19",2014,2014-08-19,FALSE,FALSE
"3755","公告"," 水桶","8/19",2014,2014-08-19,FALSE,FALSE
"3756","新聞"," 林佳龍：打造台中志工城市、成立「志工","8/19",2014,2014-08-19,TRUE,FALSE
"3757","公告"," 水桶","8/19",2014,2014-08-19,FALSE,FALSE
"3758","公告"," 今日水桶","8/20",2014,2014-08-20,FALSE,FALSE
"3759","公告"," 今日水桶","8/22",2014,2014-08-22,FALSE,FALSE
"3760","爆卦"," 核四公投只差臨門一腳 公審會意圖杯葛","8/22",2014,2014-08-22,FALSE,FALSE
"3761","公告"," 今日水桶","8/22",2014,2014-08-22,FALSE,FALSE
"3762","公告","  水桶","8/22",2014,2014-08-22,FALSE,FALSE
"3763","公告"," 水桶","8/22",2014,2014-08-22,FALSE,FALSE
"3764","公告"," 今日水桶","8/23",2014,2014-08-23,FALSE,FALSE
"3765","公告"," 水桶名單~~","8/23",2014,2014-08-23,FALSE,FALSE
"3766","公告"," 今日水桶","8/23",2014,2014-08-23,FALSE,FALSE
"3767","公告"," 水桶","8/23",2014,2014-08-23,FALSE,FALSE
"3768","公告"," 水桶","8/24",2014,2014-08-24,FALSE,FALSE
"3769","問卦"," 燒香拜拜其實是在打無線電","8/25",2014,2014-08-25,TRUE,FALSE
"3770","問卦"," 有沒有洗淨馬桶超級好用的八卦","8/25",2014,2014-08-25,TRUE,FALSE
"3771","公告"," 今日水桶","8/25",2014,2014-08-25,FALSE,FALSE
"3772","新聞"," 獨家／行天宮禁香禁供品　攤販哭倒悲喊「","8/26",2014,2014-08-26,TRUE,FALSE
"3773","問卦"," 演唱會一定要戴耳機?","8/26",2014,2014-08-26,TRUE,FALSE
"3774","公告"," 今日水桶","8/27",2014,2014-08-27,FALSE,FALSE
"3775","公告"," 今日水桶","8/27",2014,2014-08-27,FALSE,FALSE
"3776","公告"," 今日水桶","8/27",2014,2014-08-27,FALSE,FALSE
"3777","問卦"," Ptt鄉民有約未來的訪問對象","8/27",2014,2014-08-27,FALSE,FALSE
"3778","情報"," 請您與我們一起為漸凍人出份力","8/28",2014,2014-08-28,FALSE,TRUE
"3779","公告"," 水桶","8/28",2014,2014-08-28,FALSE,FALSE
"3780","問卦"," 女僕咖啡","8/28",2014,2014-08-28,TRUE,FALSE
"3781","問卦"," 女僕咖啡","8/28",2014,2014-08-28,TRUE,FALSE
"3782","公告"," 請您與我們一起為漸凍人出份力","8/28",2014,2014-08-28,FALSE,FALSE
"3783","公告"," 今日水桶","8/29",2014,2014-08-29,FALSE,FALSE
"3784","爆卦"," 女性 女巫 惡魔 吸血鬼的始祖 莉莉斯1","8/30",2014,2014-08-30,FALSE,FALSE
"3785","公告"," 今日水桶","8/30",2014,2014-08-30,FALSE,FALSE
"3786","公告"," 請您與我們一起為漸凍人出份力","8/30",2014,2014-08-30,FALSE,FALSE
"3787","公告"," 今日水桶","8/30",2014,2014-08-30,FALSE,FALSE
"3788","公告"," 今日水桶","8/30",2014,2014-08-30,FALSE,FALSE
"3789","公告"," 水桶","8/30",2014,2014-08-30,FALSE,FALSE
"3790","公告"," 水桶","8/31",2014,2014-08-31,FALSE,FALSE
"3791",NA,"吳宇舒老公酒駕事件，想幫我朋友澄清","8/31",2014,2014-08-31,NA,NA
"3792","公告"," 今日水桶","8/31",2014,2014-08-31,FALSE,FALSE
"3793","公告"," 今日水桶","8/31",2014,2014-08-31,FALSE,FALSE
"3794","新聞"," 黃國昌：香港人夢碎、台灣人夢醒了嗎？","9/01",2014,2014-09-01,FALSE,FALSE
"3795","公告"," 水桶","9/01",2014,2014-09-01,FALSE,FALSE
"3796","公告"," 今日水桶","9/01",2014,2014-09-01,FALSE,FALSE
"3797","公告"," 九月份置底閒聊區","9/02",2014,2014-09-02,FALSE,FALSE
"3798","公告"," 今日水桶","9/02",2014,2014-09-02,FALSE,FALSE
"3799","公告"," 水桶名單","9/02",2014,2014-09-02,FALSE,FALSE
"3800","公告"," 今日水桶","9/02",2014,2014-09-02,FALSE,FALSE
"3801","公告"," 水桶","9/02",2014,2014-09-02,FALSE,FALSE
"3802","公告"," 水桶","9/03",2014,2014-09-03,FALSE,FALSE
"3803","公告","我是台灣人  還是中國人 獨立投票開始","9/03",2014,2014-09-03,FALSE,FALSE
"3804","公告"," 水桶","9/03",2014,2014-09-03,FALSE,FALSE
"3805","爆卦"," 你所不知道的台灣六大毒蛇真面目","9/03",2014,2014-09-03,FALSE,FALSE
"3806","公告"," 今日水桶","9/04",2014,2014-09-04,FALSE,FALSE
"3807","公告"," 水桶","9/04",2014,2014-09-04,FALSE,FALSE
"3808","公告"," 今日水桶","9/04",2014,2014-09-04,FALSE,FALSE
"3809","公告"," 水桶","9/04",2014,2014-09-04,FALSE,FALSE
"3810","公告"," 水桶公告","9/05",2014,2014-09-05,FALSE,FALSE
"3811","新聞"," 餿水油風波　中標的235家業者名單　","9/05",2014,2014-09-05,TRUE,FALSE
"3812","爆卦"," 強冠下游廠商明細（按桶數彙整、含供應）","9/05",2014,2014-09-05,FALSE,FALSE
"3813","公告"," 水桶","9/05",2014,2014-09-05,FALSE,FALSE
"3814","公告"," 今日水桶","9/05",2014,2014-09-05,FALSE,FALSE
"3815","公告"," 水桶名單","9/05",2014,2014-09-05,FALSE,FALSE
"3816","問卦"," 條頓武士的八卦","9/06",2014,2014-09-06,TRUE,FALSE
"3817","公告"," 水桶","9/06",2014,2014-09-06,FALSE,FALSE
"3818","公告"," 水桶","9/06",2014,2014-09-06,FALSE,FALSE
"3819","新聞"," 告網友爆紅女教授 臉書罵同事判賠10萬","9/07",2014,2014-09-07,FALSE,FALSE
"3820","爆卦"," 工研醋","9/07",2014,2014-09-07,TRUE,FALSE
"3821","爆卦"," 八方雲集 咖哩水餃暫時勿點","9/07",2014,2014-09-07,FALSE,FALSE
"3822","爆卦"," 強冠餿水油下游問題產品清單 (1030906)","9/07",2014,2014-09-07,FALSE,FALSE
"3823","公告"," 水桶與置底投票~~","9/07",2014,2014-09-07,FALSE,FALSE
"3824","爆料","實踐大學出現偷拍集團 專拍女生上廁所","9/08",2014,2014-09-08,FALSE,FALSE
"3825","爆卦"," 台北市長候選人【馮光遠】與Ptt鄉民有約","9/08",2014,2014-09-08,FALSE,FALSE
"3826","Gossiping"," 看板 選情報導","9/08",2014,2014-09-08,FALSE,FALSE
"3827","公告"," 水桶","9/08",2014,2014-09-08,FALSE,FALSE
"3828","公告"," 水桶名單","9/10",2014,2014-09-10,FALSE,FALSE
"3829","公告"," 水桶","9/10",2014,2014-09-10,FALSE,FALSE
"3830","新聞"," 不再需要中停了！華航10月2日每周三班","9/10",2014,2014-09-10,TRUE,FALSE
"3831","公告"," 水桶","9/10",2014,2014-09-10,FALSE,FALSE
"3832","問卦"," 有沒有漢人沒占領東南亞的八卦阿","9/10",2014,2014-09-10,TRUE,FALSE
"3833","公告"," 今日水桶","9/10",2014,2014-09-10,FALSE,FALSE
"3834","爆卦"," 關於衝浪癱瘓","9/11",2014,2014-09-11,FALSE,FALSE
"3835","Live"," PTT鄉民有約 x 馮光遠","9/11",2014,2014-09-11,FALSE,FALSE
"3836","公告"," 水桶","9/11",2014,2014-09-11,FALSE,FALSE
"3837","公告"," 今日水桶","9/12",2014,2014-09-12,FALSE,FALSE
"3838","公告"," 水桶","9/12",2014,2014-09-12,FALSE,FALSE
"3839","爆卦"," 女性 女巫 惡魔 吸血鬼的始祖 莉莉斯2","9/12",2014,2014-09-12,FALSE,FALSE
"3840","公告"," 水桶","9/12",2014,2014-09-12,FALSE,FALSE
"3841",NA,"RIP 台灣史的奠基者曹永和老師","9/12",2014,2014-09-12,NA,NA
"3842","新聞"," 空姐在哪裡休息？　一窺飛機上神秘花園","9/13",2014,2014-09-13,TRUE,FALSE
"3843","公告"," 今日水桶","9/13",2014,2014-09-13,FALSE,FALSE
"3844","爆卦"," 與馬先生邂逅之後，改變了什麼 【上集】","9/13",2014,2014-09-13,FALSE,FALSE
"3845","公告"," 今日水桶","9/13",2014,2014-09-13,FALSE,FALSE
"3846","公告"," 水桶名單","9/13",2014,2014-09-13,FALSE,FALSE
"3847","公告"," 水桶","9/14",2014,2014-09-14,FALSE,FALSE
"3848","公告"," 今日水桶","9/14",2014,2014-09-14,FALSE,FALSE
"3849","爆卦","柯文哲 MG149 法規  下載檔","9/14",2014,2014-09-14,FALSE,FALSE
"3850","公告"," 水桶","9/14",2014,2014-09-14,FALSE,FALSE
"3851","公告"," 水桶","9/15",2014,2014-09-15,FALSE,FALSE
"3852","公告"," 今日水桶","9/15",2014,2014-09-15,FALSE,FALSE
"3853","問卦"," 傳統喜餅的八卦","9/15",2014,2014-09-15,TRUE,FALSE
"3854","公告"," 水桶","9/15",2014,2014-09-15,FALSE,FALSE
"3855","公告"," 水桶","9/15",2014,2014-09-15,FALSE,FALSE
"3856","公告"," 水桶","9/16",2014,2014-09-16,FALSE,FALSE
"3857","公告"," 水桶","9/16",2014,2014-09-16,FALSE,FALSE
"3858","公告"," 今日水桶","9/16",2014,2014-09-16,FALSE,FALSE
"3859","爆卦"," 一個醫師眼中MG149事件的疑問","9/16",2014,2014-09-16,FALSE,FALSE
"3860","公告"," 水桶","9/16",2014,2014-09-16,FALSE,FALSE
"3861","新聞"," 近距離接近鄉民 連勝文有PTT官方帳號了","9/16",2014,2014-09-16,TRUE,FALSE
"3862","新聞"," 近距離接近鄉民 連勝文有PTT官方帳號了","9/16",2014,2014-09-16,TRUE,FALSE
"3863","新聞"," 近距離接近鄉民 連勝文有PTT官方帳號了","9/16",2014,2014-09-16,TRUE,FALSE
"3864","新聞"," 近距離接近鄉民 連勝文有PTT官方帳號了","9/16",2014,2014-09-16,TRUE,FALSE
"3865","新聞"," 近距離接近鄉民 連勝文有PTT官方帳號了","9/16",2014,2014-09-16,TRUE,FALSE
"3866","新聞"," 近距離接近鄉民 連勝文有PTT官方帳號了","9/16",2014,2014-09-16,TRUE,FALSE
"3867","新聞"," 近距離接近鄉民 連勝文有PTT官方帳號了","9/16",2014,2014-09-16,TRUE,FALSE
"3868","新聞"," 近距離接近鄉民 連勝文有PTT官方帳號了","9/16",2014,2014-09-16,TRUE,FALSE
"3869","事件"," 連勝文競選團隊 @ 八卦板","9/16",2014,2014-09-16,FALSE,TRUE
"3870","新聞"," 近距離接近鄉民 連勝文有PTT官方帳號了","9/16",2014,2014-09-16,TRUE,FALSE
"3871","新聞"," 近距離接近鄉民 連勝文有PTT官方帳號了","9/16",2014,2014-09-16,TRUE,FALSE
"3872","新聞"," 近距離接近鄉民 連勝文有PTT官方帳號了","9/16",2014,2014-09-16,TRUE,FALSE
"3873","新聞"," 近距離接近鄉民 連勝文有PTT官方帳號了","9/16",2014,2014-09-16,TRUE,FALSE
"3874","爆卦"," 市長候選人［連勝文］x Ptt鄉民有約","9/16",2014,2014-09-16,FALSE,FALSE
"3875","公告"," 水桶","9/17",2014,2014-09-17,FALSE,FALSE
"3876","爆卦"," 連勝文帳號事件-懶人包","9/17",2014,2014-09-17,FALSE,FALSE
"3877","新聞"," 網路帳號遭疑為網軍 連營澄清","9/17",2014,2014-09-17,TRUE,FALSE
"3878","公告"," 水桶","9/17",2014,2014-09-17,FALSE,FALSE
"3879","爆卦"," 野生的柯PTTradio  (上)","9/18",2014,2014-09-18,FALSE,FALSE
"3880","公告"," 水桶","9/18",2014,2014-09-18,FALSE,FALSE
"3881","爆卦"," 野生的柯PTTradio  (下)","9/18",2014,2014-09-18,FALSE,FALSE
"3882","爆掛","誰是台灣民主的害蟲？一位國會議事直播記者的告白","9/18",2014,2014-09-18,FALSE,FALSE
"3883","公告"," 八卦板 連勝文有PTT官方帳號了 一文","9/18",2014,2014-09-18,FALSE,FALSE
"3884","公告"," 水桶","9/18",2014,2014-09-18,FALSE,FALSE
"3885","爆卦"," 9/22連勝文、9/24柯文哲 x Ptt鄉民有約","9/18",2014,2014-09-18,FALSE,FALSE
"3886","公告"," 水桶","9/19",2014,2014-09-19,FALSE,FALSE
"3887","公告"," 水桶","9/19",2014,2014-09-19,FALSE,FALSE
"3888","公告"," 這幾日的水桶","9/19",2014,2014-09-19,FALSE,FALSE
"3889","公告"," 今日水桶","9/19",2014,2014-09-19,FALSE,FALSE
"3890","公告"," 水桶改判~","9/19",2014,2014-09-19,FALSE,FALSE
"3891","公告"," 今日水桶 part.2","9/20",2014,2014-09-20,FALSE,FALSE
"3892","公告"," 水桶","9/20",2014,2014-09-20,FALSE,FALSE
"3893","公告"," 解除水桶","9/20",2014,2014-09-20,FALSE,FALSE
"3894","問卦"," 八卦板的藏頭詩何時能夠風華再現？","9/20",2014,2014-09-20,TRUE,FALSE
"3895","問卦"," 八卦板的藏頭詩何時能夠風華再現？","9/20",2014,2014-09-20,TRUE,FALSE
"3896","公告"," 水桶","9/20",2014,2014-09-20,FALSE,FALSE
"3897","爆卦"," 吳寶春他兒子被打的部分事實","9/20",2014,2014-09-20,FALSE,FALSE
"3898","公告"," 水桶","9/20",2014,2014-09-20,FALSE,FALSE
"3899","公告"," 今日水桶","9/20",2014,2014-09-20,FALSE,FALSE
"3900","問卦"," 八卦板的藏頭詩何時能夠風華再現？","9/20",2014,2014-09-20,TRUE,FALSE
"3901","公告"," 水桶","9/20",2014,2014-09-20,FALSE,FALSE
"3902","爆卦"," 柯文哲 x Ptt鄉民有約 連署題目最後衝刺","9/21",2014,2014-09-21,FALSE,FALSE
"3903","公告"," 水桶","9/21",2014,2014-09-21,FALSE,FALSE
"3904","爆卦"," 台北市政府開放中資入股","9/21",2014,2014-09-21,FALSE,FALSE
"3905","公告"," 水桶","9/21",2014,2014-09-21,FALSE,FALSE
"3906","問卦"," 為什麼研究所學歷，民調差那麼多？","9/21",2014,2014-09-21,FALSE,FALSE
"3907","爆卦"," 世界紀錄","9/21",2014,2014-09-21,FALSE,FALSE
"3908","問卦"," 九品大概是現在多大的官?","9/21",2014,2014-09-21,TRUE,FALSE
"3909","公告"," 水桶","9/21",2014,2014-09-21,FALSE,FALSE
"3910","爆卦"," 幫大家複習一下版上的輿論操作相關資訊","9/22",2014,2014-09-22,FALSE,FALSE
"3911","新聞"," 變態情人當街狠殺幼教女友　砍斷頸椎再戳","9/22",2014,2014-09-22,TRUE,FALSE
"3912","Live"," Ptt鄉民有約 x 連勝文","9/22",2014,2014-09-22,FALSE,FALSE
"3913","爆卦"," Ptt鄉民有約 x 連勝文 逐字稿","9/22",2014,2014-09-22,FALSE,FALSE
"3914","公告"," 水桶","9/22",2014,2014-09-22,FALSE,FALSE
"3915","新聞","金管會:金融業與陸簽協議 程序簡化 免備查","9/22",2014,2014-09-22,FALSE,FALSE
"3916","公告"," 水桶名單","9/23",2014,2014-09-23,FALSE,FALSE
"3917","問卦"," 有沒有財產申報查詢的八卦？","9/23",2014,2014-09-23,FALSE,FALSE
"3918","公告"," 水桶&說明","9/23",2014,2014-09-23,FALSE,FALSE
"3919","爆卦"," 114.46.41.221 目前統計20個 有圖快備份","9/23",2014,2014-09-23,TRUE,FALSE
"3920","公告"," 水桶","9/23",2014,2014-09-23,FALSE,FALSE
"3921","公告"," 水桶","9/23",2014,2014-09-23,FALSE,FALSE
"3922","公告"," 水桶","9/23",2014,2014-09-23,FALSE,FALSE
"3923","爆卦"," 曾經，「為了千秋拼一時」是台北的精神","9/24",2014,2014-09-24,FALSE,TRUE
"3924","Live"," Ptt鄉民有約 x 柯文哲","9/24",2014,2014-09-24,FALSE,FALSE
"3925","公告"," 水桶","9/24",2014,2014-09-24,FALSE,FALSE
"3926","公告"," 分身水桶公告","9/25",2014,2014-09-25,FALSE,FALSE
"3927","公告"," 水桶","9/25",2014,2014-09-25,FALSE,FALSE
"3928","公告"," 發推文限制變更投票","9/25",2014,2014-09-25,FALSE,FALSE
"3929","公告"," 水桶","9/26",2014,2014-09-26,FALSE,FALSE
"3930","公告"," 水桶","9/26",2014,2014-09-26,FALSE,FALSE
"3931","公告"," 水桶","9/26",2014,2014-09-26,FALSE,FALSE
"3932","爆卦"," 香港人攻入了公民廣場！！！","9/27",2014,2014-09-27,TRUE,FALSE
"3933","新聞"," 連勝文情緒激動哽咽：家人為台灣貢獻百年","9/27",2014,2014-09-27,TRUE,FALSE
"3934","公告"," 水桶","9/27",2014,2014-09-27,FALSE,FALSE
"3935","公告"," 港學運期間  香港來源新聞允許張貼","9/27",2014,2014-09-27,FALSE,FALSE
"3936","公告"," 支援香港板 開板","9/28",2014,2014-09-28,FALSE,FALSE
"3937","爆卦"," 香港和平佔中 繁體中文懶人包 ","9/28",2014,2014-09-28,FALSE,FALSE
"3938","公告"," 水桶","9/28",2014,2014-09-28,FALSE,FALSE
"3939","公告"," 水桶","9/28",2014,2014-09-28,FALSE,FALSE
"3940","問卦"," 為什麼今日香港 明日台灣?","9/28",2014,2014-09-28,TRUE,FALSE
"3941","Gossiping"," 看板 選情報導","9/28",2014,2014-09-28,FALSE,FALSE
"3942","公告"," 發文次數限制","9/28",2014,2014-09-28,FALSE,FALSE
"3943","爆卦"," 澳門自發集會聲援中","9/29",2014,2014-09-29,FALSE,FALSE
"3944","公告"," 今日水桶","9/29",2014,2014-09-29,FALSE,FALSE
"3945","公告"," 香港學運時期罰則","9/29",2014,2014-09-29,FALSE,FALSE
"3946","爆卦"," 女性 女巫 惡魔 吸血鬼的始祖 莉莉斯3","9/29",2014,2014-09-29,FALSE,FALSE
"3947","Live"," Ptt鄉民有約 x 楊伊湄 (活動在PttLive版)","9/29",2014,2014-09-29,FALSE,TRUE
"3948","公告"," 水桶","9/29",2014,2014-09-29,FALSE,FALSE
"3949","公告"," 今日水桶","9/29",2014,2014-09-29,FALSE,FALSE
"3950","爆卦"," 電視新聞故意不告訴你的事","9/30",2014,2014-09-30,FALSE,FALSE
"3951","爆卦"," allyours/yunjin 停止 PttRadio 懶人包","9/30",2014,2014-09-30,FALSE,FALSE
"3952","爆卦"," Ptt 要不要停止運作 內有站長收回扣證據","9/30",2014,2014-09-30,FALSE,FALSE
"3953","爆卦"," Ptt 要不要停止運作 內有站長收回扣證據","9/30",2014,2014-09-30,TRUE,FALSE
"3954","爆卦"," Ptt 要不要停止運作 內有站長收回扣證據","9/30",2014,2014-09-30,TRUE,FALSE
"3955","爆卦"," Ptt 要不要停止運作 內有站長收回扣證據","9/30",2014,2014-09-30,TRUE,FALSE
"3956","爆卦"," Ptt 要不要停止運作 內有站長收回扣證據","9/30",2014,2014-09-30,TRUE,FALSE
"3957","爆卦"," Ptt 要不要停止運作 內有站長收回扣證據","9/30",2014,2014-09-30,TRUE,FALSE
"3958","爆卦"," Ptt 要不要停止運作 內有站長收回扣證據","9/30",2014,2014-09-30,TRUE,FALSE
"3959","爆卦"," Ptt 要不要停止運作 內有站長收回扣證據","9/30",2014,2014-09-30,TRUE,FALSE
"3960","爆卦"," Ptt 要不要停止運作 內有站長收回扣證據","9/30",2014,2014-09-30,TRUE,FALSE
"3961","爆卦"," Ptt 要不要停止運作 內有站長收回扣證據","9/30",2014,2014-09-30,TRUE,FALSE
"3962","爆卦"," Ptt 要不要停止運作 內有站長收回扣證據","9/30",2014,2014-09-30,TRUE,FALSE
"3963","爆卦"," Ptt 要不要停止運作 內有站長收回扣證據","9/30",2014,2014-09-30,TRUE,FALSE
"3964","公告"," 有關Ptt 要不要停止運作一文","9/30",2014,2014-09-30,FALSE,FALSE
"3965","爆卦"," SkyMirage憑什麼洗白","9/30",2014,2014-09-30,FALSE,FALSE
"3966","公告"," PttRadio停止運作一文 (yunjin說明)","9/30",2014,2014-09-30,FALSE,TRUE
"3967","公告"," PttRadio停止運作一文","9/30",2014,2014-09-30,FALSE,TRUE
"3968","公告"," 水桶","9/30",2014,2014-09-30,FALSE,FALSE
"3969","公告"," 今日水桶","10/01",2014,2014-10-01,FALSE,FALSE
"3970","公告"," 水桶","10/01",2014,2014-10-01,FALSE,FALSE
"3971","爆卦"," 金寶v.s尤金 相關重點逐字稿","10/01",2014,2014-10-01,FALSE,FALSE
"3972","公告"," 水桶","10/01",2014,2014-10-01,FALSE,FALSE
"3973","公告"," 水桶","10/01",2014,2014-10-01,FALSE,FALSE
"3974","公告"," 十月份重大事件 及 置底閒聊區","10/01",2014,2014-10-01,FALSE,FALSE
"3975","公告"," 水桶","10/01",2014,2014-10-01,FALSE,FALSE
"3976","公告"," 水桶","10/01",2014,2014-10-01,FALSE,FALSE
"3977","公告"," PTT Radio事件相關討論","10/02",2014,2014-10-02,FALSE,FALSE
"3978","道歉"," 前 PTTradio 金寶道歉文(含帳目)","10/02",2014,2014-10-02,FALSE,FALSE
"3979","長恨"," PPT RADIO關站 幕後黑手真該死","10/02",2014,2014-10-02,FALSE,TRUE
"3980","長恨"," PPT RADIO關站 幕後黑手真該死","10/02",2014,2014-10-02,TRUE,FALSE
"3981","長恨"," PPT RADIO關站 幕後黑手真該死","10/02",2014,2014-10-02,TRUE,FALSE
"3982","公告"," 今日水桶","10/02",2014,2014-10-02,FALSE,FALSE
"3983","爆卦"," 緊急滅火!?合庫980億新聞被刪減","10/03",2014,2014-10-03,FALSE,FALSE
"3984","公告"," 水桶","10/03",2014,2014-10-03,FALSE,FALSE
"3985","公告"," 水桶","10/03",2014,2014-10-03,FALSE,FALSE
"3986","公告"," 水桶名單~~~~~","10/03",2014,2014-10-03,FALSE,FALSE
"3987","問卦"," 有沒有人會感應到馬雅相關物品的八卦？","10/04",2014,2014-10-04,TRUE,FALSE
"3988","問卦"," 有沒有半夜睡不著覺的八掛?","10/04",2014,2014-10-04,TRUE,FALSE
"3989","公告"," 水桶","10/04",2014,2014-10-04,FALSE,FALSE
"3990","公告"," 水桶改判~","10/04",2014,2014-10-04,FALSE,FALSE
"3991","爆卦"," 空手道辜翠萍金牌","10/04",2014,2014-10-04,FALSE,FALSE
"3992","新聞"," 證據曝光？ 港警換衣扮流氓被揭穿（圖）","10/04",2014,2014-10-04,FALSE,FALSE
"3993","公告"," 水桶","10/04",2014,2014-10-04,FALSE,FALSE
"3994","轉錄"," 機器人大軍入侵 疑似對岸使用VPN","10/04",2014,2014-10-04,TRUE,FALSE
"3995","爆卦"," 10/04 (六) 重大事件整理","10/05",2014,2014-10-05,FALSE,FALSE
"3996","公告"," 水桶","10/05",2014,2014-10-05,FALSE,FALSE
"3997","公告"," ★八卦版主徵選報名開始★","10/05",2014,2014-10-05,FALSE,FALSE
"3998","公告"," 水桶","10/05",2014,2014-10-05,FALSE,FALSE
"3999","公告"," 今日水桶","10/05",2014,2014-10-05,FALSE,FALSE
"4000","公告"," 水桶","10/05",2014,2014-10-05,FALSE,FALSE
"4001","公告"," ★八卦版主徵選報名開始★","10/05",2014,2014-10-05,TRUE,FALSE
"4002","爆卦"," 10/05 (日) 重大事件整理","10/06",2014,2014-10-06,FALSE,FALSE
"4003","公告"," 水桶名單","10/06",2014,2014-10-06,FALSE,FALSE
"4004","公告"," ===========參選報名截止線=============","10/06",2014,2014-10-06,FALSE,FALSE
"4005","公告"," ★八卦板主選舉開始投票★","10/06",2014,2014-10-06,FALSE,FALSE
"4006","爆卦"," 本次八卦板板主選舉公報","10/06",2014,2014-10-06,FALSE,FALSE
"4007","公告"," 今日水桶","10/06",2014,2014-10-06,FALSE,FALSE
"4008","爆卦"," 起來吧不願意做奴隸的人們","10/07",2014,2014-10-07,FALSE,FALSE
"4009","公告"," 水桶","10/07",2014,2014-10-07,FALSE,FALSE
"4010","公告"," 水桶名單","10/07",2014,2014-10-07,FALSE,FALSE
"4011","公告"," 今日水桶","10/08",2014,2014-10-08,FALSE,FALSE
"4012","公告"," 今日水桶","10/08",2014,2014-10-08,FALSE,FALSE
"4013","爆卦"," 連勝文優質選戰打法整理","10/08",2014,2014-10-08,FALSE,FALSE
"4014","公告"," 今日水桶","10/08",2014,2014-10-08,FALSE,FALSE
"4015","公告"," 水桶","10/09",2014,2014-10-09,FALSE,FALSE
"4016","公告"," 解除水桶公告","10/09",2014,2014-10-09,FALSE,FALSE
"4017","爆卦"," 金礦五十塊還人家啦!!!","10/09",2014,2014-10-09,FALSE,FALSE
"4018","公告"," 水桶","10/09",2014,2014-10-09,FALSE,FALSE
"4019","爆卦"," 華隆自救會現正突襲總統府!","10/09",2014,2014-10-09,FALSE,FALSE
"4020","公告"," 今日水桶","10/09",2014,2014-10-09,FALSE,FALSE
"4021","公告"," 今日水桶","10/09",2014,2014-10-09,FALSE,FALSE
"4022","公告"," 今日水桶","10/10",2014,2014-10-10,FALSE,FALSE
"4023","公告"," 水桶","10/10",2014,2014-10-10,FALSE,FALSE
"4024","公告"," 水桶 歡慶雙十","10/10",2014,2014-10-10,FALSE,FALSE
"4025","公告"," 水桶","10/11",2014,2014-10-11,FALSE,FALSE
"4026","公告"," 今日水桶","10/11",2014,2014-10-11,FALSE,FALSE
"4027","公告"," ★板主選舉到晚上21:43分★","10/11",2014,2014-10-11,FALSE,FALSE
"4028","Gossiping"," 看板 選情報導","10/11",2014,2014-10-11,FALSE,FALSE
"4029","爆卦"," 八卦板板主人數分析","10/11",2014,2014-10-11,FALSE,FALSE
"4030","爆卦"," 林鳳營鮮奶背後老闆幹過的事！","10/12",2014,2014-10-12,FALSE,FALSE
"4031","公告"," 好無聊的 水桶","10/12",2014,2014-10-12,FALSE,FALSE
"4032","公告"," 水桶","10/12",2014,2014-10-12,FALSE,FALSE
"4033","公告"," 今日水桶","10/12",2014,2014-10-12,FALSE,FALSE
"4034","爆卦"," 特教性侵案 10/16國賠代位求償 即將到期","10/12",2014,2014-10-12,FALSE,FALSE
"4035","申請"," 請辭版主","10/12",2014,2014-10-12,FALSE,TRUE
"4036","爆卦"," 你想知道的，頂新的守門神是誰","10/13",2014,2014-10-13,FALSE,FALSE
"4037","公告"," 解除水桶公告","10/13",2014,2014-10-13,FALSE,FALSE
